9.600000000000000000e+02,9.600000000000001137e+02,0.000000000000000000e+00,-4.800000000000000568e+02
5.400000000000000000e+02,0.000000000000000000e+00,-9.600000000000001137e+02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
